0.04,-0.096,0.096,-0.096,0.2304,-0.2304,0.096,-0.2304,0.2304,-0.12,0.288,-0.288,0.288,-0.6912,0.6912,-0.288,0.6912,-0.6912,0.2,-0.48,0.48,-0.48,1.152,-1.152,0.48,-1.152,1.152,
0.04,0.12,0.2,0.096,0.288,0.48,0.096,0.288,0.48,0.096,0.288,0.48,0.2304,0.6912,1.152,0.2304,0.6912,1.152,0.096,0.288,0.48,0.2304,0.6912,1.152,0.2304,0.6912,1.152,

0.04,-0.096,0.096,0.12,-0.288,0.288,0.2,-0.48,0.48,-0.096,0.2304,-0.2304,-0.288,0.6912,-0.6912,-0.48,1.152,-1.152,0.096,-0.2304,0.2304,0.288,-0.6912,0.6912,0.48,-1.152,1.152,
0.04,-0.096,0.096,0.12,-0.288,0.288,0.2,-0.48,0.48,-0.048,0.1152,-0.1152,-0.144,0.3456,-0.3456,-0.24,0.576,-0.576,-0.048,0.1152,-0.1152,-0.144,0.3456,-0.3456,-0.24,0.576,-0.576,
0.04,-0.096,0.096,0.12,-0.288,0.288,0.2,-0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.2304,-0.2304,-0.288,0.6912,-0.6912,-0.48,1.152,-1.152,
0.04,-0.096,0.096,0.12,-0.288,0.288,0.2,-0.48,0.48,0.048,-0.1152,0.1152,0.144,-0.3456,0.3456,0.24,-0.576,0.576,-0.048,0.1152,-0.1152,-0.144,0.3456,-0.3456,-0.24,0.576,-0.576,
0.04,-0.096,0.096,0.12,-0.288,0.288,0.2,-0.48,0.48,0.096,-0.2304,0.2304,0.288,-0.6912,0.6912,0.48,-1.152,1.152,0.096,-0.2304,0.2304,0.288,-0.6912,0.6912,0.48,-1.152,1.152,
0.04,-0.048,-0.048,0.12,-0.144,-0.144,0.2,-0.24,-0.24,-0.096,0.1152,0.1152,-0.288,0.3456,0.3456,-0.48,0.576,0.576,0.096,-0.1152,-0.1152,0.288,-0.3456,-0.3456,0.48,-0.576,-0.576,
0.04,-0.048,-0.048,0.12,-0.144,-0.144,0.2,-0.24,-0.24,-0.048,0.0576,0.0576,-0.144,0.1728,0.1728,-0.24,0.288,0.288,-0.048,0.0576,0.0576,-0.144,0.1728,0.1728,-0.24,0.288,0.288,
0.04,-0.048,-0.048,0.12,-0.144,-0.144,0.2,-0.24,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.1152,0.1152,-0.288,0.3456,0.3456,-0.48,0.576,0.576,
0.04,-0.048,-0.048,0.12,-0.144,-0.144,0.2,-0.24,-0.24,0.048,-0.0576,-0.0576,0.144,-0.1728,-0.1728,0.24,-0.288,-0.288,-0.048,0.0576,0.0576,-0.144,0.1728,0.1728,-0.24,0.288,0.288,
0.04,-0.048,-0.048,0.12,-0.144,-0.144,0.2,-0.24,-0.24,0.096,-0.1152,-0.1152,0.288,-0.3456,-0.3456,0.48,-0.576,-0.576,0.096,-0.1152,-0.1152,0.288,-0.3456,-0.3456,0.48,-0.576,-0.576,
0.04,0.0,-0.096,0.12,0.0,-0.288,0.2,0.0,-0.48,-0.096,0.0,0.2304,-0.288,0.0,0.6912,-0.48,0.0,1.152,0.096,0.0,-0.2304,0.288,0.0,-0.6912,0.48,0.0,-1.152,
0.04,0.0,-0.096,0.12,0.0,-0.288,0.2,0.0,-0.48,-0.048,0.0,0.1152,-0.144,0.0,0.3456,-0.24,0.0,0.576,-0.048,0.0,0.1152,-0.144,0.0,0.3456,-0.24,0.0,0.576,
0.04,0.0,-0.096,0.12,0.0,-0.288,0.2,0.0,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.0,0.2304,-0.288,0.0,0.6912,-0.48,0.0,1.152,
0.04,0.0,-0.096,0.12,0.0,-0.288,0.2,0.0,-0.48,0.048,0.0,-0.1152,0.144,0.0,-0.3456,0.24,0.0,-0.576,-0.048,0.0,0.1152,-0.144,0.0,0.3456,-0.24,0.0,0.576,
0.04,0.0,-0.096,0.12,0.0,-0.288,0.2,0.0,-0.48,0.096,0.0,-0.2304,0.288,0.0,-0.6912,0.48,0.0,-1.152,0.096,0.0,-0.2304,0.288,0.0,-0.6912,0.48,0.0,-1.152,
0.04,0.048,-0.048,0.12,0.144,-0.144,0.2,0.24,-0.24,-0.096,-0.1152,0.1152,-0.288,-0.3456,0.3456,-0.48,-0.576,0.576,0.096,0.1152,-0.1152,0.288,0.3456,-0.3456,0.48,0.576,-0.576,
0.04,0.048,-0.048,0.12,0.144,-0.144,0.2,0.24,-0.24,-0.048,-0.0576,0.0576,-0.144,-0.1728,0.1728,-0.24,-0.288,0.288,-0.048,-0.0576,0.0576,-0.144,-0.1728,0.1728,-0.24,-0.288,0.288,
0.04,0.048,-0.048,0.12,0.144,-0.144,0.2,0.24,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,-0.1152,0.1152,-0.288,-0.3456,0.3456,-0.48,-0.576,0.576,
0.04,0.048,-0.048,0.12,0.144,-0.144,0.2,0.24,-0.24,0.048,0.0576,-0.0576,0.144,0.1728,-0.1728,0.24,0.288,-0.288,-0.048,-0.0576,0.0576,-0.144,-0.1728,0.1728,-0.24,-0.288,0.288,
0.04,0.048,-0.048,0.12,0.144,-0.144,0.2,0.24,-0.24,0.096,0.1152,-0.1152,0.288,0.3456,-0.3456,0.48,0.576,-0.576,0.096,0.1152,-0.1152,0.288,0.3456,-0.3456,0.48,0.576,-0.576,
0.04,0.096,0.096,0.12,0.288,0.288,0.2,0.48,0.48,-0.096,-0.2304,-0.2304,-0.288,-0.6912,-0.6912,-0.48,-1.152,-1.152,0.096,0.2304,0.2304,0.288,0.6912,0.6912,0.48,1.152,1.152,
0.04,0.096,0.096,0.12,0.288,0.288,0.2,0.48,0.48,-0.048,-0.1152,-0.1152,-0.144,-0.3456,-0.3456,-0.24,-0.576,-0.576,-0.048,-0.1152,-0.1152,-0.144,-0.3456,-0.3456,-0.24,-0.576,-0.576,
0.04,0.096,0.096,0.12,0.288,0.288,0.2,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,-0.2304,-0.2304,-0.288,-0.6912,-0.6912,-0.48,-1.152,-1.152,
0.04,0.096,0.096,0.12,0.288,0.288,0.2,0.48,0.48,0.048,0.1152,0.1152,0.144,0.3456,0.3456,0.24,0.576,0.576,-0.048,-0.1152,-0.1152,-0.144,-0.3456,-0.3456,-0.24,-0.576,-0.576,
0.04,0.096,0.096,0.12,0.288,0.288,0.2,0.48,0.48,0.096,0.2304,0.2304,0.288,0.6912,0.6912,0.48,1.152,1.152,0.096,0.2304,0.2304,0.288,0.6912,0.6912,0.48,1.152,1.152,

0.04,-0.12,0.2,-0.096,0.288,-0.48,0.096,-0.288,0.48,-0.096,0.288,-0.48,0.2304,-0.6912,1.152,-0.2304,0.6912,-1.152,0.096,-0.288,0.48,-0.2304,0.6912,-1.152,0.2304,-0.6912,1.152,
0.04,-0.12,0.2,-0.096,0.288,-0.48,0.096,-0.288,0.48,-0.048,0.144,-0.24,0.1152,-0.3456,0.576,-0.1152,0.3456,-0.576,-0.048,0.144,-0.24,0.1152,-0.3456,0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,-0.096,0.288,-0.48,0.096,-0.288,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.288,-0.48,0.2304,-0.6912,1.152,-0.2304,0.6912,-1.152,
0.04,-0.12,0.2,-0.096,0.288,-0.48,0.096,-0.288,0.48,0.048,-0.144,0.24,-0.1152,0.3456,-0.576,0.1152,-0.3456,0.576,-0.048,0.144,-0.24,0.1152,-0.3456,0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,-0.096,0.288,-0.48,0.096,-0.288,0.48,0.096,-0.288,0.48,-0.2304,0.6912,-1.152,0.2304,-0.6912,1.152,0.096,-0.288,0.48,-0.2304,0.6912,-1.152,0.2304,-0.6912,1.152,
0.04,-0.12,0.2,-0.048,0.144,-0.24,-0.048,0.144,-0.24,-0.096,0.288,-0.48,0.1152,-0.3456,0.576,0.1152,-0.3456,0.576,0.096,-0.288,0.48,-0.1152,0.3456,-0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,-0.048,0.144,-0.24,-0.048,0.144,-0.24,-0.048,0.144,-0.24,0.0576,-0.1728,0.288,0.0576,-0.1728,0.288,-0.048,0.144,-0.24,0.0576,-0.1728,0.288,0.0576,-0.1728,0.288,
0.04,-0.12,0.2,-0.048,0.144,-0.24,-0.048,0.144,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.288,-0.48,0.1152,-0.3456,0.576,0.1152,-0.3456,0.576,
0.04,-0.12,0.2,-0.048,0.144,-0.24,-0.048,0.144,-0.24,0.048,-0.144,0.24,-0.0576,0.1728,-0.288,-0.0576,0.1728,-0.288,-0.048,0.144,-0.24,0.0576,-0.1728,0.288,0.0576,-0.1728,0.288,
0.04,-0.12,0.2,-0.048,0.144,-0.24,-0.048,0.144,-0.24,0.096,-0.288,0.48,-0.1152,0.3456,-0.576,-0.1152,0.3456,-0.576,0.096,-0.288,0.48,-0.1152,0.3456,-0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,0.0,0.0,0.0,-0.096,0.288,-0.48,-0.096,0.288,-0.48,0.0,0.0,0.0,0.2304,-0.6912,1.152,0.096,-0.288,0.48,0.0,0.0,0.0,-0.2304,0.6912,-1.152,
0.04,-0.12,0.2,0.0,0.0,0.0,-0.096,0.288,-0.48,-0.048,0.144,-0.24,0.0,0.0,0.0,0.1152,-0.3456,0.576,-0.048,0.144,-0.24,0.0,0.0,0.0,0.1152,-0.3456,0.576,
0.04,-0.12,0.2,0.0,0.0,0.0,-0.096,0.288,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.288,-0.48,0.0,0.0,0.0,0.2304,-0.6912,1.152,
0.04,-0.12,0.2,0.0,0.0,0.0,-0.096,0.288,-0.48,0.048,-0.144,0.24,0.0,0.0,0.0,-0.1152,0.3456,-0.576,-0.048,0.144,-0.24,0.0,0.0,0.0,0.1152,-0.3456,0.576,
0.04,-0.12,0.2,0.0,0.0,0.0,-0.096,0.288,-0.48,0.096,-0.288,0.48,0.0,0.0,0.0,-0.2304,0.6912,-1.152,0.096,-0.288,0.48,0.0,0.0,0.0,-0.2304,0.6912,-1.152,
0.04,-0.12,0.2,0.048,-0.144,0.24,-0.048,0.144,-0.24,-0.096,0.288,-0.48,-0.1152,0.3456,-0.576,0.1152,-0.3456,0.576,0.096,-0.288,0.48,0.1152,-0.3456,0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,0.048,-0.144,0.24,-0.048,0.144,-0.24,-0.048,0.144,-0.24,-0.0576,0.1728,-0.288,0.0576,-0.1728,0.288,-0.048,0.144,-0.24,-0.0576,0.1728,-0.288,0.0576,-0.1728,0.288,
0.04,-0.12,0.2,0.048,-0.144,0.24,-0.048,0.144,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.288,-0.48,-0.1152,0.3456,-0.576,0.1152,-0.3456,0.576,
0.04,-0.12,0.2,0.048,-0.144,0.24,-0.048,0.144,-0.24,0.048,-0.144,0.24,0.0576,-0.1728,0.288,-0.0576,0.1728,-0.288,-0.048,0.144,-0.24,-0.0576,0.1728,-0.288,0.0576,-0.1728,0.288,
0.04,-0.12,0.2,0.048,-0.144,0.24,-0.048,0.144,-0.24,0.096,-0.288,0.48,0.1152,-0.3456,0.576,-0.1152,0.3456,-0.576,0.096,-0.288,0.48,0.1152,-0.3456,0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,0.096,-0.288,0.48,0.096,-0.288,0.48,-0.096,0.288,-0.48,-0.2304,0.6912,-1.152,-0.2304,0.6912,-1.152,0.096,-0.288,0.48,0.2304,-0.6912,1.152,0.2304,-0.6912,1.152,
0.04,-0.12,0.2,0.096,-0.288,0.48,0.096,-0.288,0.48,-0.048,0.144,-0.24,-0.1152,0.3456,-0.576,-0.1152,0.3456,-0.576,-0.048,0.144,-0.24,-0.1152,0.3456,-0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,0.096,-0.288,0.48,0.096,-0.288,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.096,0.288,-0.48,-0.2304,0.6912,-1.152,-0.2304,0.6912,-1.152,
0.04,-0.12,0.2,0.096,-0.288,0.48,0.096,-0.288,0.48,0.048,-0.144,0.24,0.1152,-0.3456,0.576,0.1152,-0.3456,0.576,-0.048,0.144,-0.24,-0.1152,0.3456,-0.576,-0.1152,0.3456,-0.576,
0.04,-0.12,0.2,0.096,-0.288,0.48,0.096,-0.288,0.48,0.096,-0.288,0.48,0.2304,-0.6912,1.152,0.2304,-0.6912,1.152,0.096,-0.288,0.48,0.2304,-0.6912,1.152,0.2304,-0.6912,1.152,

0.04,-0.096,0.096,-0.096,0.2304,-0.2304,0.096,-0.2304,0.2304,0.12,-0.288,0.288,-0.288,0.6912,-0.6912,0.288,-0.6912,0.6912,0.2,-0.48,0.48,-0.48,1.152,-1.152,0.48,-1.152,1.152,
0.04,-0.048,-0.048,-0.096,0.1152,0.1152,0.096,-0.1152,-0.1152,0.12,-0.144,-0.144,-0.288,0.3456,0.3456,0.288,-0.3456,-0.3456,0.2,-0.24,-0.24,-0.48,0.576,0.576,0.48,-0.576,-0.576,
0.04,0.0,-0.096,-0.096,0.0,0.2304,0.096,0.0,-0.2304,0.12,0.0,-0.288,-0.288,0.0,0.6912,0.288,0.0,-0.6912,0.2,0.0,-0.48,-0.48,0.0,1.152,0.48,0.0,-1.152,
0.04,0.048,-0.048,-0.096,-0.1152,0.1152,0.096,0.1152,-0.1152,0.12,0.144,-0.144,-0.288,-0.3456,0.3456,0.288,0.3456,-0.3456,0.2,0.24,-0.24,-0.48,-0.576,0.576,0.48,0.576,-0.576,
0.04,0.096,0.096,-0.096,-0.2304,-0.2304,0.096,0.2304,0.2304,0.12,0.288,0.288,-0.288,-0.6912,-0.6912,0.288,0.6912,0.6912,0.2,0.48,0.48,-0.48,-1.152,-1.152,0.48,1.152,1.152,
0.04,-0.096,0.096,-0.048,0.1152,-0.1152,-0.048,0.1152,-0.1152,0.12,-0.288,0.288,-0.144,0.3456,-0.3456,-0.144,0.3456,-0.3456,0.2,-0.48,0.48,-0.24,0.576,-0.576,-0.24,0.576,-0.576,
0.04,-0.048,-0.048,-0.048,0.0576,0.0576,-0.048,0.0576,0.0576,0.12,-0.144,-0.144,-0.144,0.1728,0.1728,-0.144,0.1728,0.1728,0.2,-0.24,-0.24,-0.24,0.288,0.288,-0.24,0.288,0.288,
0.04,0.0,-0.096,-0.048,0.0,0.1152,-0.048,0.0,0.1152,0.12,0.0,-0.288,-0.144,0.0,0.3456,-0.144,0.0,0.3456,0.2,0.0,-0.48,-0.24,0.0,0.576,-0.24,0.0,0.576,
0.04,0.048,-0.048,-0.048,-0.0576,0.0576,-0.048,-0.0576,0.0576,0.12,0.144,-0.144,-0.144,-0.1728,0.1728,-0.144,-0.1728,0.1728,0.2,0.24,-0.24,-0.24,-0.288,0.288,-0.24,-0.288,0.288,
0.04,0.096,0.096,-0.048,-0.1152,-0.1152,-0.048,-0.1152,-0.1152,0.12,0.288,0.288,-0.144,-0.3456,-0.3456,-0.144,-0.3456,-0.3456,0.2,0.48,0.48,-0.24,-0.576,-0.576,-0.24,-0.576,-0.576,
0.04,-0.096,0.096,0.0,0.0,0.0,-0.096,0.2304,-0.2304,0.12,-0.288,0.288,0.0,0.0,0.0,-0.288,0.6912,-0.6912,0.2,-0.48,0.48,0.0,0.0,0.0,-0.48,1.152,-1.152,
0.04,-0.048,-0.048,0.0,0.0,0.0,-0.096,0.1152,0.1152,0.12,-0.144,-0.144,0.0,0.0,0.0,-0.288,0.3456,0.3456,0.2,-0.24,-0.24,0.0,0.0,0.0,-0.48,0.576,0.576,
0.04,0.0,-0.096,0.0,0.0,0.0,-0.096,0.0,0.2304,0.12,0.0,-0.288,0.0,0.0,0.0,-0.288,0.0,0.6912,0.2,0.0,-0.48,0.0,0.0,0.0,-0.48,0.0,1.152,
0.04,0.048,-0.048,0.0,0.0,0.0,-0.096,-0.1152,0.1152,0.12,0.144,-0.144,0.0,0.0,0.0,-0.288,-0.3456,0.3456,0.2,0.24,-0.24,0.0,0.0,0.0,-0.48,-0.576,0.576,
0.04,0.096,0.096,0.0,0.0,0.0,-0.096,-0.2304,-0.2304,0.12,0.288,0.288,0.0,0.0,0.0,-0.288,-0.6912,-0.6912,0.2,0.48,0.48,0.0,0.0,0.0,-0.48,-1.152,-1.152,
0.04,-0.096,0.096,0.048,-0.1152,0.1152,-0.048,0.1152,-0.1152,0.12,-0.288,0.288,0.144,-0.3456,0.3456,-0.144,0.3456,-0.3456,0.2,-0.48,0.48,0.24,-0.576,0.576,-0.24,0.576,-0.576,
0.04,-0.048,-0.048,0.048,-0.0576,-0.0576,-0.048,0.0576,0.0576,0.12,-0.144,-0.144,0.144,-0.1728,-0.1728,-0.144,0.1728,0.1728,0.2,-0.24,-0.24,0.24,-0.288,-0.288,-0.24,0.288,0.288,
0.04,0.0,-0.096,0.048,0.0,-0.1152,-0.048,0.0,0.1152,0.12,0.0,-0.288,0.144,0.0,-0.3456,-0.144,0.0,0.3456,0.2,0.0,-0.48,0.24,0.0,-0.576,-0.24,0.0,0.576,
0.04,0.048,-0.048,0.048,0.0576,-0.0576,-0.048,-0.0576,0.0576,0.12,0.144,-0.144,0.144,0.1728,-0.1728,-0.144,-0.1728,0.1728,0.2,0.24,-0.24,0.24,0.288,-0.288,-0.24,-0.288,0.288,
0.04,0.096,0.096,0.048,0.1152,0.1152,-0.048,-0.1152,-0.1152,0.12,0.288,0.288,0.144,0.3456,0.3456,-0.144,-0.3456,-0.3456,0.2,0.48,0.48,0.24,0.576,0.576,-0.24,-0.576,-0.576,
0.04,-0.096,0.096,0.096,-0.2304,0.2304,0.096,-0.2304,0.2304,0.12,-0.288,0.288,0.288,-0.6912,0.6912,0.288,-0.6912,0.6912,0.2,-0.48,0.48,0.48,-1.152,1.152,0.48,-1.152,1.152,
0.04,-0.048,-0.048,0.096,-0.1152,-0.1152,0.096,-0.1152,-0.1152,0.12,-0.144,-0.144,0.288,-0.3456,-0.3456,0.288,-0.3456,-0.3456,0.2,-0.24,-0.24,0.48,-0.576,-0.576,0.48,-0.576,-0.576,
0.04,0.0,-0.096,0.096,0.0,-0.2304,0.096,0.0,-0.2304,0.12,0.0,-0.288,0.288,0.0,-0.6912,0.288,0.0,-0.6912,0.2,0.0,-0.48,0.48,0.0,-1.152,0.48,0.0,-1.152,
0.04,0.048,-0.048,0.096,0.1152,-0.1152,0.096,0.1152,-0.1152,0.12,0.144,-0.144,0.288,0.3456,-0.3456,0.288,0.3456,-0.3456,0.2,0.24,-0.24,0.48,0.576,-0.576,0.48,0.576,-0.576,
0.04,0.096,0.096,0.096,0.2304,0.2304,0.096,0.2304,0.2304,0.12,0.288,0.288,0.288,0.6912,0.6912,0.288,0.6912,0.6912,0.2,0.48,0.48,0.48,1.152,1.152,0.48,1.152,1.152,

